"","x","y","LAI","res","siteID","x.1","y.1","optional"
"1",320122.5,4098877.5,1.74497616291046,5,"teak",320122.5,4098877.5,TRUE
"2",320372.5,4098877.5,1.4182950258255,5,"teak",320372.5,4098877.5,TRUE
"3",320622.5,4098877.5,0.920683443546295,5,"teak",320622.5,4098877.5,TRUE
"4",320872.5,4098877.5,1.2404807806015,5,"teak",320872.5,4098877.5,TRUE
"5",321122.5,4098877.5,0,5,"teak",321122.5,4098877.5,TRUE
"6",321372.5,4098877.5,2.79683136940002,5,"teak",321372.5,4098877.5,TRUE
"7",321622.5,4098877.5,0,5,"teak",321622.5,4098877.5,TRUE
"8",321872.5,4098877.5,0.210721030831337,5,"teak",321872.5,4098877.5,TRUE
"9",322122.5,4098877.5,0,5,"teak",322122.5,4098877.5,TRUE
"10",322372.5,4098877.5,3.14891648292542,5,"teak",322372.5,4098877.5,TRUE
"11",322622.5,4098877.5,2.43848061561584,5,"teak",322622.5,4098877.5,TRUE
"12",322872.5,4098877.5,5.25760173797607,5,"teak",322872.5,4098877.5,TRUE
"13",320122.5,4098627.5,0,5,"teak",320122.5,4098627.5,TRUE
"14",320372.5,4098627.5,0,5,"teak",320372.5,4098627.5,TRUE
"15",320622.5,4098627.5,3.55073142051697,5,"teak",320622.5,4098627.5,TRUE
"16",320872.5,4098627.5,0.146854937076569,5,"teak",320872.5,4098627.5,TRUE
"17",321122.5,4098627.5,0.118846841156483,5,"teak",321122.5,4098627.5,TRUE
"18",321372.5,4098627.5,3.28237318992615,5,"teak",321372.5,4098627.5,TRUE
"19",321622.5,4098627.5,0.0248450394719839,5,"teak",321622.5,4098627.5,TRUE
"20",321872.5,4098627.5,1.61173379421234,5,"teak",321872.5,4098627.5,TRUE
"21",322122.5,4098627.5,2.33448147773743,5,"teak",322122.5,4098627.5,TRUE
"22",322372.5,4098627.5,2.82840633392334,5,"teak",322372.5,4098627.5,TRUE
"23",322622.5,4098627.5,1.71679353713989,5,"teak",322622.5,4098627.5,TRUE
"24",322872.5,4098627.5,1.45647704601288,5,"teak",322872.5,4098627.5,TRUE
"25",320122.5,4098377.5,0,5,"teak",320122.5,4098377.5,TRUE
"26",320372.5,4098377.5,1.10677051544189,5,"teak",320372.5,4098377.5,TRUE
"27",320622.5,4098377.5,2.37916803359985,5,"teak",320622.5,4098377.5,TRUE
"28",320872.5,4098377.5,0.758979260921478,5,"teak",320872.5,4098377.5,TRUE
"29",321122.5,4098377.5,1.81095957756042,5,"teak",321122.5,4098377.5,TRUE
"30",321372.5,4098377.5,0,5,"teak",321372.5,4098377.5,TRUE
"31",321622.5,4098377.5,1.09003400802612,5,"teak",321622.5,4098377.5,TRUE
"32",321872.5,4098377.5,0.114316828548908,5,"teak",321872.5,4098377.5,TRUE
"33",322122.5,4098377.5,0.733250558376312,5,"teak",322122.5,4098377.5,TRUE
"34",322372.5,4098377.5,0.672944486141205,5,"teak",322372.5,4098377.5,TRUE
"35",322622.5,4098377.5,0.934950351715088,5,"teak",322622.5,4098377.5,TRUE
"36",322872.5,4098377.5,2.61984276771545,5,"teak",322872.5,4098377.5,TRUE
"37",320122.5,4098127.5,0.102586589753628,5,"teak",320122.5,4098127.5,TRUE
"38",320372.5,4098127.5,2.4767484664917,5,"teak",320372.5,4098127.5,TRUE
"39",320622.5,4098127.5,2.0476222038269,5,"teak",320622.5,4098127.5,TRUE
"40",320872.5,4098127.5,0,5,"teak",320872.5,4098127.5,TRUE
"41",321122.5,4098127.5,1.5057327747345,5,"teak",321122.5,4098127.5,TRUE
"42",321372.5,4098127.5,0,5,"teak",321372.5,4098127.5,TRUE
"43",321622.5,4098127.5,1.31355905532837,5,"teak",321622.5,4098127.5,TRUE
"44",321872.5,4098127.5,0,5,"teak",321872.5,4098127.5,TRUE
"45",322122.5,4098127.5,1.28192281723022,5,"teak",322122.5,4098127.5,TRUE
"46",322372.5,4098127.5,2.60681343078613,5,"teak",322372.5,4098127.5,TRUE
"47",322622.5,4098127.5,0.254678845405579,5,"teak",322622.5,4098127.5,TRUE
"48",322872.5,4098127.5,0,5,"teak",322872.5,4098127.5,TRUE
"49",320122.5,4097877.5,0.609720826148987,5,"teak",320122.5,4097877.5,TRUE
"50",320372.5,4097877.5,2.08504557609558,5,"teak",320372.5,4097877.5,TRUE
"51",320622.5,4097877.5,2.17449712753296,5,"teak",320622.5,4097877.5,TRUE
"52",320872.5,4097877.5,1.20748114585876,5,"teak",320872.5,4097877.5,TRUE
"53",321122.5,4097877.5,1.2404807806015,5,"teak",321122.5,4097877.5,TRUE
"54",321372.5,4097877.5,1.19363212585449,5,"teak",321372.5,4097877.5,TRUE
"55",321622.5,4097877.5,3.09762668609619,5,"teak",321622.5,4097877.5,TRUE
"56",321872.5,4097877.5,0,5,"teak",321872.5,4097877.5,TRUE
"57",322122.5,4097877.5,0.622703611850739,5,"teak",322122.5,4097877.5,TRUE
"58",322372.5,4097877.5,2.09819436073303,5,"teak",322372.5,4097877.5,TRUE
"59",322622.5,4097877.5,2.74330568313599,5,"teak",322622.5,4097877.5,TRUE
"60",322872.5,4097877.5,3.5252058506012,5,"teak",322872.5,4097877.5,TRUE
"61",320122.5,4097627.5,2.34376907348633,5,"teak",320122.5,4097627.5,TRUE
"62",320372.5,4097627.5,1.87298691272736,5,"teak",320372.5,4097627.5,TRUE
"63",320622.5,4097627.5,1.855095744133,5,"teak",320622.5,4097627.5,TRUE
"64",320872.5,4097627.5,0.313684940338135,5,"teak",320872.5,4097627.5,TRUE
"65",321122.5,4097627.5,0.91906464099884,5,"teak",321122.5,4097627.5,TRUE
"66",321372.5,4097627.5,0.695572018623352,5,"teak",321372.5,4097627.5,TRUE
"67",321622.5,4097627.5,0.714911758899689,5,"teak",321622.5,4097627.5,TRUE
"68",321872.5,4097627.5,1.81771147251129,5,"teak",321872.5,4097627.5,TRUE
"69",322122.5,4097627.5,0,5,"teak",322122.5,4097627.5,TRUE
"70",322372.5,4097627.5,4.09538555145264,5,"teak",322372.5,4097627.5,TRUE
"71",322622.5,4097627.5,0.0512848608195782,5,"teak",322622.5,4097627.5,TRUE
"72",322872.5,4097627.5,1.06864714622498,5,"teak",322872.5,4097627.5,TRUE
"73",320122.5,4097377.5,0.613460540771484,5,"teak",320122.5,4097377.5,TRUE
"74",320372.5,4097377.5,2.13991403579712,5,"teak",320372.5,4097377.5,TRUE
"75",320622.5,4097377.5,6.57306909561157,5,"teak",320622.5,4097377.5,TRUE
"76",320872.5,4097377.5,3.38335204124451,5,"teak",320872.5,4097377.5,TRUE
"77",321122.5,4097377.5,1.65335714817047,5,"teak",321122.5,4097377.5,TRUE
"78",321372.5,4097377.5,0.130481049418449,5,"teak",321372.5,4097377.5,TRUE
"79",321622.5,4097377.5,1.46273684501648,5,"teak",321622.5,4097377.5,TRUE
"80",321872.5,4097377.5,0.896049439907074,5,"teak",321872.5,4097377.5,TRUE
"81",322122.5,4097377.5,0.210721030831337,5,"teak",322122.5,4097377.5,TRUE
"82",322372.5,4097377.5,0.856078863143921,5,"teak",322372.5,4097377.5,TRUE
"83",322622.5,4097377.5,0,5,"teak",322622.5,4097377.5,TRUE
"84",322872.5,4097377.5,0.211613684892654,5,"teak",322872.5,4097377.5,TRUE
"85",320122.5,4097127.5,1.91535186767578,5,"teak",320122.5,4097127.5,TRUE
"86",320372.5,4097127.5,0.98982036113739,5,"teak",320372.5,4097127.5,TRUE
"87",320622.5,4097127.5,0,5,"teak",320622.5,4097127.5,TRUE
"88",320872.5,4097127.5,2.62266254425049,5,"teak",320872.5,4097127.5,TRUE
"89",321122.5,4097127.5,1.08800804615021,5,"teak",321122.5,4097127.5,TRUE
"90",321372.5,4097127.5,0.909472286701202,5,"teak",321372.5,4097127.5,TRUE
"91",321622.5,4097127.5,1.41881537437439,5,"teak",321622.5,4097127.5,TRUE
"92",321872.5,4097127.5,1.97299003601074,5,"teak",321872.5,4097127.5,TRUE
"93",322122.5,4097127.5,0,5,"teak",322122.5,4097127.5,TRUE
"94",322372.5,4097127.5,0,5,"teak",322372.5,4097127.5,TRUE
"95",322622.5,4097127.5,1.9616584777832,5,"teak",322622.5,4097127.5,TRUE
"96",322872.5,4097127.5,0,5,"teak",322872.5,4097127.5,TRUE
"97",320122.5,4096877.5,2.19722461700439,5,"teak",320122.5,4096877.5,TRUE
"98",320372.5,4096877.5,0,5,"teak",320372.5,4096877.5,TRUE
"99",320622.5,4096877.5,2.08564186096191,5,"teak",320622.5,4096877.5,TRUE
"100",320872.5,4096877.5,1.49847328662872,5,"teak",320872.5,4096877.5,TRUE
"101",321122.5,4096877.5,0.866877913475037,5,"teak",321122.5,4096877.5,TRUE
"102",321372.5,4096877.5,0.264343559741974,5,"teak",321372.5,4096877.5,TRUE
"103",321622.5,4096877.5,0.892574191093445,5,"teak",321622.5,4096877.5,TRUE
"104",321872.5,4096877.5,1.02165126800537,5,"teak",321872.5,4096877.5,TRUE
"105",322122.5,4096877.5,0,5,"teak",322122.5,4096877.5,TRUE
"106",322372.5,4096877.5,2.30344414710999,5,"teak",322372.5,4096877.5,TRUE
"107",322622.5,4096877.5,0,5,"teak",322622.5,4096877.5,TRUE
"108",322872.5,4096877.5,0.247588440775871,5,"teak",322872.5,4096877.5,TRUE
"109",320122.5,4096627.5,3.99879765510559,5,"teak",320122.5,4096627.5,TRUE
"110",320372.5,4096627.5,0.475343316793442,5,"teak",320372.5,4096627.5,TRUE
"111",320622.5,4096627.5,1.76239883899689,5,"teak",320622.5,4096627.5,TRUE
"112",320872.5,4096627.5,0.280714720487595,5,"teak",320872.5,4096627.5,TRUE
"113",321122.5,4096627.5,0,5,"teak",321122.5,4096627.5,TRUE
"114",321372.5,4096627.5,1.99029862880707,5,"teak",321372.5,4096627.5,TRUE
"115",321622.5,4096627.5,0.198181807994843,5,"teak",321622.5,4096627.5,TRUE
"116",321872.5,4096627.5,0.213535949587822,5,"teak",321872.5,4096627.5,TRUE
"117",322122.5,4096627.5,4.11373424530029,5,"teak",322122.5,4096627.5,TRUE
"118",322372.5,4096627.5,1.6046929359436,5,"teak",322372.5,4096627.5,TRUE
"119",322622.5,4096627.5,1.01162612438202,5,"teak",322622.5,4096627.5,TRUE
"120",322872.5,4096627.5,0.507976472377777,5,"teak",322872.5,4096627.5,TRUE
"121",320122.5,4096377.5,0,5,"teak",320122.5,4096377.5,TRUE
"122",320372.5,4096377.5,1.64196109771729,5,"teak",320372.5,4096377.5,TRUE
"123",320622.5,4096377.5,2.93267416954041,5,"teak",320622.5,4096377.5,TRUE
"124",320872.5,4096377.5,0.971015632152557,5,"teak",320872.5,4096377.5,TRUE
"125",321122.5,4096377.5,1.70599174499512,5,"teak",321122.5,4096377.5,TRUE
"126",321372.5,4096377.5,1.33809924125671,5,"teak",321372.5,4096377.5,TRUE
"127",321622.5,4096377.5,1.34694886207581,5,"teak",321622.5,4096377.5,TRUE
"128",321872.5,4096377.5,0,5,"teak",321872.5,4096377.5,TRUE
"129",322122.5,4096377.5,0,5,"teak",322122.5,4096377.5,TRUE
"130",322372.5,4096377.5,0,5,"teak",322372.5,4096377.5,TRUE
"131",322622.5,4096377.5,0.769691646099091,5,"teak",322622.5,4096377.5,TRUE
"132",322872.5,4096377.5,0,5,"teak",322872.5,4096377.5,TRUE
"133",320122.5,4096127.5,3.85247468948364,5,"teak",320122.5,4096127.5,TRUE
"134",320372.5,4096127.5,2.23846316337585,5,"teak",320372.5,4096127.5,TRUE
"135",320622.5,4096127.5,0.836737036705017,5,"teak",320622.5,4096127.5,TRUE
"136",320872.5,4096127.5,1.45758903026581,5,"teak",320872.5,4096127.5,TRUE
"137",321122.5,4096127.5,2.31310033798218,5,"teak",321122.5,4096127.5,TRUE
"138",321372.5,4096127.5,0,5,"teak",321372.5,4096127.5,TRUE
