"","siteID","x","y","res","IQR","VCI","Entropy","FHD","VDR","Top_Rug","Mean_ht","Median_ht","MOCH","CC","CRR","p5","p10","p25","p50","p75","p90","p95","p99","x.1","y.1","optional"
"1","bart",316120,4883880,5,3.20250010490417,0.67854505777359,0.681623458862305,2.12466430664062,0.17604073882103,1.54111933708191,18.1048278808594,18.6049995422363,19.9099998474121,99.1379318237305,0.801720321178436,12.2950000762939,12.6599998474121,17.6474990844727,18.6049995422363,20.8500003814697,21.6000003814697,21.8675003051758,22.5170001983643,316120,4883880,TRUE
"2","bart",316370,4883880,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,316370,4883880,TRUE
"3","bart",316620,4883880,5,5.61999988555908,0.764882564544678,0.76628977060318,2.47087073326111,0.20167064666748,2.81465363502502,17.6166038513184,20.0699996948242,21.6030540466309,89.0566024780273,0.700739979743958,0,0.345999985933304,17.2199993133545,20.0699996948242,22.8400001525879,24.0820007324219,24.7999992370605,25.0636005401611,316620,4883880,TRUE
"4","bart",316870,4883880,5,3.52500009536743,0.607607901096344,0.606392860412598,1.9458087682724,0.0513131320476532,3.11497020721436,21.066930770874,23.4799995422363,23.1409091949463,94.2982482910156,0.851189076900482,0.870000004768372,17.9309997558594,20.6574993133545,23.4799995422363,24.1825008392334,24.5330009460449,24.6429996490479,24.7373008728027,316870,4883880,TRUE
"5","bart",317120,4883880,5,6.46000003814697,0.843501031398773,0.845057606697083,2.67071914672852,0.259329944849014,3.23428821563721,17.2000007629395,17.4650001525879,18.7773571014404,100,0.67028421163559,10.1794996261597,11.7340002059937,14.4174995422363,17.4650001525879,20.8775005340576,22.2150001525879,22.824499130249,23.4246997833252,317120,4883880,TRUE
"6","bart",317370,4883880,5,5.9850001335144,0.767046272754669,0.770204484462738,2.37828016281128,0.238030090928078,2.90691781044006,15.2704257965088,16.7099990844727,17.6279315948486,93.6170196533203,0.696325838565826,0.852999985218048,10.3470001220703,12.2574996948242,16.7099990844727,18.2425003051758,20.2940006256104,20.6854991912842,21.8463001251221,317370,4883880,TRUE
"7","bart",317625,4883880,5,7.85750007629395,0.827262043952942,0.830125749111176,2.64952063560486,0.351417988538742,5.5114541053772,14.1767854690552,15.7799997329712,16.0121688842773,97.6190490722656,0.582687437534332,5.0605001449585,5.70800018310547,9.57499980926514,15.7799997329712,17.4325008392334,22.9529991149902,23.2024993896484,24.286600112915,317625,4883880,TRUE
"8","bart",317875,4883880,5,23.6350002288818,0.597107172012329,0.613327026367188,2.02932524681091,0.200182810425758,6.76617622375488,16.5901794433594,21.875,22.1370277404785,69.6428604125977,0.606587886810303,0,0.174999997019768,0.899999976158142,21.875,24.5349998474121,26.1049995422363,26.2075004577637,27.0034999847412,317875,4883880,TRUE
"9","bart",318125,4883880,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,318125,4883880,TRUE
"10","bart",318375,4883880,5,4.80249977111816,0.721196055412292,0.731253743171692,2.10130476951599,0.264124304056168,2.5123131275177,11.3439998626709,13.0249996185303,13.2448568344116,86.1538467407227,0.640903949737549,0,0.256999999284744,10.3850002288818,13.0249996185303,15.1875,15.8100004196167,15.9910001754761,16.4906997680664,318375,4883880,TRUE
"11","bart",318625,4883880,5,3.04500007629395,0.746551871299744,0.757982790470123,1.41058671474457,0.80870920419693,1.59272336959839,1.76402878761292,1.23000001907349,2.3510890007019,44.6043167114258,0.274343520402908,0,0,0.185000002384186,1.23000001907349,3.23000001907349,3.8840000629425,4.49200010299683,5.99219989776611,318625,4883880,TRUE
"12","bart",318875,4883880,5,5.23000001907349,0.828246295452118,0.834037184715271,2.14946556091309,0.341945290565491,2.5971691608429,7.35150623321533,8.65999984741211,9.41017055511475,77.7108459472656,0.558625102043152,0,0,5.39249992370605,8.65999984741211,10.6225004196167,12.0349998474121,12.647500038147,13.0010004043579,318875,4883880,TRUE
"13","bart",316120,4883630,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,316120,4883630,TRUE
"14","bart",316370,4883630,5,2.79999995231628,0.644370973110199,0.646193325519562,2.02190732955933,0.241575494408607,2.58517003059387,16.8166847229004,17.3299999237061,17.9328880310059,96.2566833496094,0.734215199947357,12.460000038147,14.9320001602173,15.5299997329712,17.3299999237061,18.3299999237061,21.0279998779297,21.8939990997314,22.5998001098633,316370,4883630,TRUE
"15","bart",316620,4883630,5,21.5699996948242,0.750900864601135,0.75482964515686,2.4725456237793,0.427815556526184,8.21380996704102,12.9748659133911,15.1400003433228,15.6281986236572,73.1343307495117,0.490357726812363,0,0,0.254999995231628,15.1400003433228,21.8250007629395,23.0979995727539,23.6410007476807,25.5548000335693,316620,4883630,TRUE
"16","bart",316870,4883630,5,0,NA,NA,NA,1,0.0299999993294477,0.00300000002607703,0,0.00300000002607703,0,0.00999999977648258,0,0,0,0,0,0,0,0.00300000002607703,316870,4883630,TRUE
"17","bart",317120,4883630,5,4.78499984741211,0.628116309642792,0.636289238929749,2.02348566055298,0.0586278587579727,2.15234470367432,20.01296043396,22.6399993896484,22.1725215911865,98.684211730957,0.832139730453491,11.4659996032715,12.2200002670288,18.1949996948242,22.6399993896484,22.9799995422363,23.5189990997314,23.798999786377,23.8997993469238,317120,4883630,TRUE
"18","bart",317370,4883630,5,9.50500011444092,0.830024480819702,0.829945981502533,2.59212517738342,0.208186626434326,3.84797263145447,14.3029146194458,17.9899997711182,18.9578647613525,86.8571395874023,0.629529654979706,0,0.404000014066696,10.4499998092651,17.9899997711182,19.9549999237061,21.8500003814697,22.2029991149902,22.457799911499,317370,4883630,TRUE
"19","bart",317625,4883630,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,317625,4883630,TRUE
"20","bart",317875,4883630,5,13.7600002288818,0.845410525798798,0.849256098270416,2.41901397705078,0.563151776790619,6.21080636978149,7.40197277069092,7.53999996185303,8.75175857543945,70.7482986450195,0.428851276636124,0,0,0.0500000007450581,7.53999996185303,13.8100004196167,16.0440006256104,16.7369995117188,17.1485996246338,317875,4883630,TRUE
"21","bart",318125,4883630,5,3.24000000953674,0.789093494415283,0.794066190719604,2.13108110427856,0.280054658651352,1.67645609378815,10.0131912231445,10.539999961853,10.9992523193359,98.5815582275391,0.683961153030396,5.76999998092651,7.34000015258789,8.51000022888184,10.539999961853,11.75,12.5799999237061,13.3100004196167,14.5959997177124,318125,4883630,TRUE
"22","bart",318375,4883630,5,11.5874996185303,0.898525238037109,0.899719178676605,2.94613027572632,0.276579648256302,5.02071142196655,16.9824180603027,19.1200008392334,20.3292922973633,97.8022003173828,0.642543256282806,4.99550008773804,6.73999977111816,11.0825004577637,19.1200008392334,22.6700000762939,24.7810001373291,25.3854999542236,26.0384998321533,318375,4883630,TRUE
"23","bart",318625,4883630,5,6.78999996185303,0.770890712738037,0.771969854831696,2.66353130340576,0.160901308059692,3.35347199440002,24.7148971557617,26.4400005340576,27.7678260803223,100,0.649194538593292,14.4949998855591,14.9300003051758,22.3600006103516,26.4400005340576,29.1499996185303,30.5799999237061,30.875,31.2525005340576,318625,4883630,TRUE
"24","bart",318875,4883630,5,3.85999989509583,0.588711023330688,0.590276539325714,1.75093936920166,0.0813594236969948,0.93363893032074,16.6764945983887,17.8400001525879,18.1862850189209,98.9690704345703,0.858727872371674,11.2980003356934,14.039999961853,14.8199996948242,17.8400001525879,18.6800003051758,19.003999710083,19.1700000762939,19.3048000335693,318875,4883630,TRUE
"25","bart",316120,4883380,5,1.39750003814697,0.518012940883636,0.523623168468475,1.66779851913452,0.0730244070291519,0.95678973197937,21.8306446075439,22.4050006866455,22.4397163391113,100,0.70462691783905,17.6744995117188,19.5179996490479,21.4699993133545,22.4050006866455,22.8675003051758,23.5900001525879,23.6854991912842,24.0377006530762,316120,4883380,TRUE
"26","bart",316370,4883380,5,5.70499992370605,0.786523282527924,0.788964986801147,2.37449669837952,0.232741624116898,2.93609690666199,15.159218788147,15.5600004196167,16.0661544799805,100,0.687566757202148,8.95400047302246,10.2110004425049,12.477499961853,15.5600004196167,18.1825008392334,19.0790004730225,19.6525001525879,20.1499996185303,316370,4883380,TRUE
"27","bart",316620,4883380,5,9.47000026702881,0.778089165687561,0.780389070510864,2.56185293197632,0.454409003257751,5.03971099853516,11.732837677002,14.539999961853,15.4414377212524,86.1591720581055,0.44025656580925,0,0.303999990224838,6.69000005722046,14.539999961853,16.1599998474121,19.242000579834,21.4899997711182,25.4284000396729,316620,4883380,TRUE
"28","bart",316870,4883380,5,4.30999994277954,0.731446266174316,0.730547487735748,2.28744435310364,0.186026200652122,5.09021806716919,16.2172031402588,18.6399993896484,18.7239875793457,86.2559204101562,0.708174824714661,0,0,16.7350006103516,18.6399993896484,21.0450000762939,22.6000003814697,22.7199993133545,22.8400001525879,316870,4883380,TRUE
"29","bart",317120,4883380,5,7.53499984741211,0.733167350292206,0.735854089260101,2.52928352355957,0.134887456893921,5.09826850891113,23.100305557251,26.9050006866455,26.1916408538818,95.9183654785156,0.742775142192841,8.84249973297119,11.9899997711182,20.6049995422363,26.9050006866455,28.1399993896484,29.5650005340576,30.1375007629395,31.0515003204346,317120,4883380,TRUE
"30","bart",317370,4883380,5,8.05000019073486,0.787681579589844,0.78880649805069,2.63993120193481,0.275607168674469,3.30219864845276,20.4299468994141,20.5799999237061,23.4910373687744,97.8835983276367,0.719111144542694,10.289999961853,14.1639995574951,17.1299991607666,20.5799999237061,25.1800003051758,26.3040008544922,26.9060001373291,28.161600112915,317370,4883380,TRUE
"31","bart",317625,4883380,5,5.53499984741211,0.805695593357086,0.809989035129547,2.50223660469055,0.504326045513153,3.50281453132629,10.2566471099854,10.8850002288818,12.1387395858765,88.8235321044922,0.467060416936874,0.418999999761581,1.48199999332428,7.90500020980835,10.8850002288818,13.4399995803833,17.3309993743896,17.5400009155273,19.2474994659424,317625,4883380,TRUE
"32","bart",317875,4883380,5,0,0.176178216934204,0.197545230388641,0.295359492301941,1,1.28204655647278,0.409838706254959,0,0.423500001430511,9.67741966247559,0.0918920859694481,0,0,0,0,0,0,4.23299980163574,4.38070011138916,317875,4883380,TRUE
"33","bart",318125,4883380,5,11.3850002288818,0.706906914710999,0.710888624191284,1.84440636634827,0.730395793914795,4.97178649902344,5.62612152099609,3.60999989509583,6.54652166366577,72.4299087524414,0.42017337679863,0,0,0.287499994039536,3.60999989509583,11.6724996566772,12.3299999237061,12.5104999542236,13.2079000473022,318125,4883380,TRUE
"34","bart",318375,4883380,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,318375,4883380,TRUE
