"","siteID","x","y","res","IQR","VCI","Entropy","FHD","VDR","Top_Rug","Mean_ht","Median_ht","MOCH","CC","CRR","p5","p10","p25","p50","p75","p90","p95","p99","x.1","y.1","optional"
"1","GUAN",725120,1989880,5,4.88500022888184,0.608582198619843,0.613081991672516,1.14567887783051,0.956790149211884,2.28241610527039,2.24682807922363,0.280000001192093,3.70416069030762,43.1718063354492,0.34673273563385,0,0,0,0.280000001192093,4.88500022888184,5.7039999961853,5.97499990463257,6.42220020294189,725120,1989880,TRUE
"2","GUAN",725370,1989880,5,5.76999998092651,0.871510207653046,0.875134885311127,2.36874151229858,0.427903860807419,2.55712962150574,7.04914522171021,8.56999969482422,10.3652381896973,85.470085144043,0.47057044506073,0,0.0780000016093254,4.03999996185303,8.56999969482422,9.8100004196167,13.03600025177,13.6879997253418,14.8120002746582,725370,1989880,TRUE
"3","GUAN",725620,1989880,5,3.78500008583069,0.635972619056702,0.637818038463593,1.12666833400726,1,2.30602169036865,1.58408510684967,0,2.19257473945618,34.042552947998,0.27078378200531,0,0,0,0,3.78500008583069,5.19600009918213,5.43800020217896,5.72639989852905,725620,1989880,TRUE
"4","GUAN",725870,1989880,5,6.02500009536743,0.885128200054169,0.886746466159821,2.47722911834717,0.482252150774002,3.0901734828949,8.03799152374268,8.46000003814697,10.9454545974731,81.589958190918,0.491921156644821,0,0.197999998927116,5.38000011444092,8.46000003814697,11.4049997329712,15.2220001220703,15.7329998016357,16.1996002197266,725870,1989880,TRUE
"5","GUAN",726120,1989880,5,7.17749977111816,0.83030503988266,0.835574150085449,1.9437974691391,0.42529296875,2.46253681182861,4.73960304260254,5.88500022888184,7.37485313415527,62.698413848877,0.462851881980896,0,0,0.400000005960464,5.88500022888184,7.5774998664856,9.46000003814697,9.73999977111816,10.2124996185303,726120,1989880,TRUE
"6","GUAN",726370,1989880,5,5.1100001335144,0.84866464138031,0.849867641925812,1.72589111328125,0.612860918045044,2.34048771858215,2.98741674423218,2.95000004768372,4.29611444473267,58.3333320617676,0.392049431800842,0,0,0.140000000596046,2.95000004768372,5.25,6.95100021362305,7.19000005722046,7.5327000617981,726370,1989880,TRUE
"7","GUAN",726625,1989880,5,2.50250005722046,0.822090268135071,0.834955275058746,1.65519845485687,0.485537201166153,1.36219775676727,3.63945126533508,3.73499989509583,4.13170194625854,85.9756088256836,0.501301825046539,0,0.344999998807907,2.60750007629395,3.73499989509583,5.1100001335144,5.61700010299683,5.82999992370605,6.40189981460571,726625,1989880,TRUE
"8","GUAN",726875,1989880,5,5.57499980926514,0.848443388938904,0.851058185100555,1.7383017539978,0.479896247386932,1.73068976402283,3.4854781627655,4.01000022888184,5.18985939025879,63.4782600402832,0.452072411775589,0,0,0.300000011920929,4.01000022888184,5.875,6.97399997711182,7.36399984359741,7.60580015182495,726875,1989880,TRUE
"9","GUAN",727125,1989880,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727125,1989880,TRUE
"10","GUAN",727375,1989880,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727375,1989880,TRUE
