"","x","y","LAI","res","siteID","x.1","y.1","optional"
"1",560122.5,7085877.5,0,5,"deju",560122.5,7085877.5,TRUE
"2",560372.5,7085877.5,0,5,"deju",560372.5,7085877.5,TRUE
"3",560622.5,7085877.5,0,5,"deju",560622.5,7085877.5,TRUE
"4",560872.5,7085877.5,0,5,"deju",560872.5,7085877.5,TRUE
"5",561122.5,7085877.5,0.188057899475098,5,"deju",561122.5,7085877.5,TRUE
"6",561372.5,7085877.5,0.269313782453537,5,"deju",561372.5,7085877.5,TRUE
"7",561622.5,7085877.5,0.461047321557999,5,"deju",561622.5,7085877.5,TRUE
"8",561872.5,7085877.5,0,5,"deju",561872.5,7085877.5,TRUE
"9",562122.5,7085877.5,0,5,"deju",562122.5,7085877.5,TRUE
"10",562372.5,7085877.5,0,5,"deju",562372.5,7085877.5,TRUE
"11",562622.5,7085877.5,0.160085409879684,5,"deju",562622.5,7085877.5,TRUE
"12",562872.5,7085877.5,0,5,"deju",562872.5,7085877.5,TRUE
"13",560122.5,7085627.5,0.108134441077709,5,"deju",560122.5,7085627.5,TRUE
"14",560372.5,7085627.5,0,5,"deju",560372.5,7085627.5,TRUE
"15",560622.5,7085627.5,0,5,"deju",560622.5,7085627.5,TRUE
"16",560872.5,7085627.5,0,5,"deju",560872.5,7085627.5,TRUE
"17",561122.5,7085627.5,0.0143369790166616,5,"deju",561122.5,7085627.5,TRUE
"18",561372.5,7085627.5,0.5959193110466,5,"deju",561372.5,7085627.5,TRUE
"19",561622.5,7085627.5,0.278711050748825,5,"deju",561622.5,7085627.5,TRUE
"20",561872.5,7085627.5,0,5,"deju",561872.5,7085627.5,TRUE
"21",562122.5,7085627.5,0,5,"deju",562122.5,7085627.5,TRUE
"22",562372.5,7085627.5,0,5,"deju",562372.5,7085627.5,TRUE
"23",562622.5,7085627.5,0,5,"deju",562622.5,7085627.5,TRUE
"24",562872.5,7085627.5,0.168166235089302,5,"deju",562872.5,7085627.5,TRUE
"25",560122.5,7085377.5,0,5,"deju",560122.5,7085377.5,TRUE
"26",560372.5,7085377.5,0,5,"deju",560372.5,7085377.5,TRUE
"27",560622.5,7085377.5,0,5,"deju",560622.5,7085377.5,TRUE
"28",560872.5,7085377.5,0,5,"deju",560872.5,7085377.5,TRUE
"29",561122.5,7085377.5,0.0869702249765396,5,"deju",561122.5,7085377.5,TRUE
"30",561372.5,7085377.5,0.666983187198639,5,"deju",561372.5,7085377.5,TRUE
"31",561622.5,7085377.5,0.376801192760468,5,"deju",561622.5,7085377.5,TRUE
"32",561872.5,7085377.5,0.0540573447942734,5,"deju",561872.5,7085377.5,TRUE
"33",562122.5,7085377.5,0,5,"deju",562122.5,7085377.5,TRUE
"34",562372.5,7085377.5,0,5,"deju",562372.5,7085377.5,TRUE
"35",562622.5,7085377.5,0.500449001789093,5,"deju",562622.5,7085377.5,TRUE
"36",562872.5,7085377.5,0.0816439911723137,5,"deju",562872.5,7085377.5,TRUE
"37",560122.5,7085127.5,0.108788147568703,5,"deju",560122.5,7085127.5,TRUE
"38",560372.5,7085127.5,0,5,"deju",560372.5,7085127.5,TRUE
"39",560622.5,7085127.5,0,5,"deju",560622.5,7085127.5,TRUE
"40",560872.5,7085127.5,0,5,"deju",560872.5,7085127.5,TRUE
