"","siteID","x","y","res","IQR","VCI","Entropy","FHD","VDR","Top_Rug","Mean_ht","Median_ht","MOCH","CC","CRR","p5","p10","p25","p50","p75","p90","p95","p99","x.1","y.1","optional"
"1","harv",731120,4714880,5,4.28000020980835,0.60855770111084,0.606899857521057,1.86734068393707,0.0663900449872017,0.682550251483917,17.9925003051758,20.25,20.6884212493896,95.3703689575195,0.829529762268066,6.72450017929077,9.92099952697754,16.7924995422363,20.25,21.0725002288818,21.4230003356934,21.5365009307861,21.6679000854492,731120,4714880,TRUE
"2","harv",731370,4714880,5,13.0100002288818,0.583978116512299,0.580778479576111,1.79494690895081,0.047748975455761,4.04260492324829,15.5076417922974,20.9400005340576,19.85671043396,85.8490600585938,0.705213367938995,0,0,8.57499980926514,20.9400005340576,21.5849990844727,21.7299995422363,21.8225002288818,21.9764995574951,731370,4714880,TRUE
"3","harv",731620,4714880,5,14.2375001907349,0.758373856544495,0.761493146419525,2.49523591995239,0.235749334096909,4.57012510299683,15.7211923599243,20.2450008392334,20.9099998474121,91.9230804443359,0.593476474285126,0,5.39400005340576,8.43249988555908,20.2450008392334,22.6700000762939,23.6049995422363,23.8425006866455,25.4465007781982,731620,4714880,TRUE
"4","harv",731870,4714880,5,3.3675000667572,0.784928739070892,0.8013596534729,1.66838145256042,0.711346626281738,2.58129239082336,3.08699989318848,2.31500005722046,3.52857136726379,58.1818199157715,0.384912729263306,0,0.259999990463257,1.08000004291534,2.31500005722046,4.44750022888184,7.47399997711182,7.66200017929077,7.91650009155273,731870,4714880,TRUE
"5","harv",732120,4714880,5,12.8599996566772,0.566130399703979,0.572203636169434,1.76557600498199,0.110603287816048,0.725087404251099,14.4622430801392,19.4599990844727,20.1320285797119,77.5700912475586,0.660980045795441,0,0,7.57999992370605,19.4599990844727,20.4400005340576,20.818000793457,20.8999996185303,21.5055999755859,732120,4714880,TRUE
"6","harv",732370,4714880,5,3.5,0.617936670780182,0.622417867183685,1.93928921222687,0.109756097197533,1.42678701877594,16.4055881500244,20.0750007629395,20.1773166656494,83.3333358764648,0.727520525455475,0,0.293999999761581,17.5300006866455,20.0750007629395,21.0300006866455,21.5279998779297,21.8484992980957,22.3094997406006,732370,4714880,TRUE
"7","harv",732625,4714880,5,2.13499999046326,0.586764276027679,0.586116850376129,1.83032882213593,0.0444738008081913,0.901605010032654,20.1105136871338,21.7000007629395,21.7112350463867,99.7767868041992,0.885535597801208,12.4969997406006,15.0539999008179,20.0900001525879,21.7000007629395,22.2250003814697,22.4400005340576,22.5300006866455,22.5900001525879,732625,4714880,TRUE
"8","harv",732875,4714880,5,8.85000038146973,0.79973179101944,0.804494440555573,2.5927791595459,0.30557769536972,5.37302303314209,15.7777862548828,17.4300003051758,18.5020008087158,88.9328079223633,0.62859708070755,0,0.34400001168251,12.2399997711182,17.4300003051758,21.0900001525879,23.068000793457,23.326000213623,24.2595996856689,732875,4714880,TRUE
"9","harv",733125,4714880,5,1.42999994754791,0.404064625501633,0.406244516372681,1.30389595031738,0.0920468345284462,0.878507614135742,22.6744918823242,22.4899997711182,22.9127941131592,100,0.88549143075943,21.8099994659424,21.8719997406006,22.2900009155273,22.4899997711182,23.7199993133545,24.2740001678467,24.3959999084473,24.6340007781982,733125,4714880,TRUE
"10","harv",733375,4714880,5,11.1700000762939,0.727560937404633,0.731453239917755,2.3859531879425,0.133333340287209,3.41766214370728,17.096321105957,22.6200008392334,23.0811862945557,79.2746124267578,0.655031442642212,0,0.65200001001358,12.7299995422363,22.6200008392334,23.8999996185303,24.7339992523193,25.0319995880127,25.9964008331299,733375,4714880,TRUE
