"","siteID","x","y","res","IQR","VCI","Entropy","FHD","VDR","Top_Rug","Mean_ht","Median_ht","MOCH","CC","CRR","p5","p10","p25","p50","p75","p90","p95","p99","x.1","y.1","optional"
"1","teak",320120,4098880,5,12.8482503890991,0.759544491767883,0.762263834476471,2.15588021278381,0.456372678279877,3.8278112411499,7.68139028549194,9.19600009918213,11.9112567901611,65.7534255981445,0.454090237617493,0,0,0,9.19600009918213,12.8482503890991,14.5424995422363,15.84375,16.3499507904053,320120,4098880,TRUE
"2","teak",320370,4098880,5,10.4569997787476,0.555164337158203,0.56506472826004,1.63883852958679,0.987238049507141,6.72478532791138,5.0936131477356,0.23199999332428,6.26008415222168,44,0.280192166566849,0,0,0,0.23199999332428,10.4569997787476,14.0930995941162,16.7942504882812,17.746280670166,320370,4098880,TRUE
"3","teak",320620,4098880,5,34.9780006408691,0.668401718139648,0.672340452671051,2.50178408622742,0.336827576160431,16.7913799285889,21.0499000549316,27.3929996490479,23.0971374511719,68.3453216552734,0.509608745574951,0,0,0,27.3929996490479,34.9780006408691,39.2529983520508,40.5670013427734,40.9837417602539,320620,4098880,TRUE
"4","teak",320870,4098880,5,27.4209995269775,0.678264915943146,0.682424128055573,2.45399475097656,0.646329402923584,14.2298650741577,14.0191497802734,12.8920001983643,17.5347728729248,60.7142868041992,0.384592056274414,0,0,0,12.8920001983643,27.4209995269775,30.5522994995117,33.5621490478516,35.3747215270996,320870,4098880,TRUE
"5","teak",321120,4098880,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,321120,4098880,TRUE
"6","teak",321370,4098880,5,13.5590000152588,0.747872710227966,0.757406711578369,2.348712682724,0.585148513317108,6.68346929550171,7.8998761177063,9.2180004119873,10.1184606552124,64.6017684936523,0.355529963970184,0,0,0.0399999991059303,9.2180004119873,13.5989999771118,16.6509990692139,18.1070003509521,19.9951992034912,321370,4098880,TRUE
"7","teak",321625,4098880,5,0,NA,NA,NA,1,0.00528380600735545,0.000569767435081303,0,0.000569767435081303,0,0.0116279069334269,0,0,0,0,0,0,0,0.00735000008717179,321625,4098880,TRUE
"8","teak",321875,4098880,5,25.3242492675781,0.418394088745117,0.439907908439636,1.53043580055237,1,13.0456523895264,10.8584775924683,0,22.5388889312744,40.9090919494629,0.334859132766724,0,0,0,0,25.3242492675781,29.2120990753174,29.6609001159668,32.2378005981445,321875,4098880,TRUE
"9","teak",322125,4098880,5,2.86074995994568,0.396314442157745,0.408289670944214,1.02248013019562,1,2.49504709243774,1.36127352714539,0,1.4940869808197,30.1886787414551,0.111260615289211,0,0,0,0,2.86074995994568,3.73600006103516,5.85650014877319,11.944450378418,322125,4098880,TRUE
"10","teak",322375,4098880,5,11.1809997558594,0.916121780872345,0.917385816574097,2.98783707618713,0.461704343557358,5.24418210983276,13.5051670074463,13.9790000915527,17.6188545227051,90.5303039550781,0.520049571990967,0,5.35860013961792,8.15450000762939,13.9790000915527,19.3355007171631,21.9395999908447,23.1247501373291,25.5891304016113,322375,4098880,TRUE
"11","teak",322625,4098880,5,16.3595008850098,0.764126420021057,0.7694171667099,2.45853447914124,0.615816175937653,8.22085571289062,10.0037479400635,9.38099956512451,12.6783447265625,71.0280380249023,0.409687429666519,0,0,0,9.38099956512451,16.3595008850098,21.0713996887207,21.392599105835,24.1014804840088,322625,4098880,TRUE
"12","teak",322875,4098880,5,8.75899982452393,0.823000073432922,0.829897999763489,2.99052500724792,0.298698455095291,4.90930271148682,24.6017799377441,25.7560005187988,28.6300354003906,100,0.600322365760803,11.992600440979,13.0486001968384,20.7810001373291,25.7560005187988,29.5400009155273,32.9295997619629,33.5662002563477,35.4110412597656,322875,4098880,TRUE
"13","teak",320120,4098630,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,320120,4098630,TRUE
"14","teak",320370,4098630,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,320370,4098630,TRUE
"15","teak",320620,4098630,5,31.2110004425049,0.676628291606903,0.678310394287109,2.45878982543945,0.302625268697739,15.0733604431152,19.4465999603271,26.1655006408691,20.6727333068848,66.4122161865234,0.518299579620361,0,0,0,26.1655006408691,31.2110004425049,34.4221000671387,36.3797988891602,37.1664695739746,320620,4098630,TRUE
"16","teak",320870,4098630,5,22.2630004882812,0.687118649482727,0.692024290561676,2.48047780990601,0.505009591579437,12.3054132461548,13.9417552947998,17.8349990844727,14.4471015930176,65.6108627319336,0.38693779706955,0,0,0,17.8349990844727,22.2630004882812,28.4340000152588,31.2880001068115,33.8596000671387,320870,4098630,TRUE
"17","teak",321120,4098630,5,0.0427500009536743,0.149699538946152,0.167818248271942,0.456462055444717,1,5.55547094345093,2.2717981338501,0,2.54050540924072,15.384614944458,0.14965732395649,0,0,0,0,0.0427500009536743,14.5092000961304,14.7347497940063,14.9059495925903,321120,4098630,TRUE
"18","teak",321370,4098630,5,28.4247493743896,0.604771614074707,0.609393954277039,2.26241874694824,0.736846625804901,14.8632516860962,13.0063924789429,10.7784996032715,14.2688655853271,54.6153831481934,0.317546635866165,0,0,0,10.7784996032715,28.4247493743896,33.6712989807129,36.9754486083984,40.634880065918,321370,4098630,TRUE
"19","teak",321625,4098630,5,2.3840000629425,0.488583475351334,0.501187324523926,1.00602030754089,0.690178692340851,1.70088934898376,1.96303701400757,2.30599999427795,2.42851567268372,62.962963104248,0.263742715120316,0,0,0.24099999666214,2.30599999427795,2.625,2.96099996566772,6.99100017547607,7.43020009994507,321625,4098630,TRUE
"20","teak",321875,4098630,5,22.9457492828369,0.834900915622711,0.835734903812408,3.23224520683289,0.567924737930298,10.2212772369385,19.1608123779297,20.6639995574951,29.7353458404541,79.5454559326172,0.400644272565842,0,0,6.33524990081787,20.6639995574951,29.2810001373291,37.663200378418,42.0035514831543,47.6213607788086,321875,4098630,TRUE
"21","teak",322125,4098630,5,15.8197498321533,0.886100769042969,0.886469781398773,3.4085578918457,0.2830870449543,7.51471996307373,30.4136905670166,33.5250015258789,36.6976470947266,94.8275833129883,0.650379359722137,2.29894995689392,12.7399997711182,23.8857498168945,33.5250015258789,39.7055015563965,43.3759994506836,44.4179992675781,46.4072303771973,322125,4098630,TRUE
"22","teak",322375,4098630,5,18.2154998779297,0.867482542991638,0.86800742149353,3.02222275733948,0.401700586080551,9.09096050262451,16.7121429443359,19.4554996490479,21.5704212188721,83.1967239379883,0.513935148715973,0,0,6.99700021743774,19.4554996490479,25.2124996185303,28.328800201416,29.1573009490967,32.3309593200684,322375,4098630,TRUE
"23","teak",322625,4098630,5,14.0729999542236,0.875621676445007,0.879687070846558,3.16141867637634,0.526118993759155,8.42488574981689,16.8343963623047,17.2360000610352,22.6937675476074,85.4545440673828,0.462839424610138,0,0,10.6569995880127,17.2360000610352,24.7299995422363,28.3495006561279,30.8390007019043,34.4862899780273,322625,4098630,TRUE
"24","teak",322875,4098630,5,26.6577491760254,0.647212624549866,0.655202329158783,2.30525588989258,0.366113245487213,11.5691261291504,15.0258884429932,21.3810005187988,21.5765628814697,59.523811340332,0.445475518703461,0,0,0,21.3810005187988,26.6577491760254,30.2269992828369,31.0797500610352,32.3504981994629,322875,4098630,TRUE
"25","teak",320120,4098380,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,320120,4098380,TRUE
"26","teak",320370,4098380,5,0.269250005483627,0.280845701694489,0.298498570919037,0.631303369998932,1,2.38184952735901,0.993211090564728,0,1.17617106437683,15.5555553436279,0.119822792708874,0,0,0,0,0.269250005483627,5.12169981002808,6.46455001831055,8.28188037872314,320370,4098380,TRUE
"27","teak",320620,4098380,5,16.4109992980957,0.789842426776886,0.792851626873016,2.39102721214294,0.354195266962051,5.107581615448,9.8492317199707,13.1770000457764,14.8969764709473,69.0987091064453,0.482710838317871,0,0,0.203999996185303,13.1770000457764,16.6149997711182,18.4318008422852,19.2310009002686,20.0086803436279,320620,4098380,TRUE
"28","teak",320870,4098380,5,0,NA,NA,NA,1,0.102430030703545,0.0285999998450279,0,0.026233334094286,0,0.055750485509634,0,0,0,0,0,0,0.272399991750717,0.479079991579056,320870,4098380,TRUE
"29","teak",321120,4098380,5,0.199750006198883,0.215505003929138,0.231057658791542,0.680821120738983,1,2.97341632843018,0.988851845264435,0,1.2046891450882,14.8148145675659,0.0519354976713657,0,0,0,0,0.199750006198883,4.4601001739502,5.67945003509521,9.51650047302246,321120,4098380,TRUE
"30","teak",321370,4098380,5,0,NA,NA,NA,1,0.0479956082999706,0.00823880638927221,0,0.00823880638927221,0,0.0255863536149263,0,0,0,0,0,0,0,0.261280000209808,321370,4098380,TRUE
"31","teak",321625,4098380,5,4.40700006484985,0.748559653759003,0.753175377845764,1.46161997318268,0.95720237493515,2.374027967453,2.10357403755188,0.298000007867813,3.2111713886261,45.3703689575195,0.30210742354393,0,0,0,0.298000007867813,4.40700006484985,5.97790002822876,6.02085018157959,6.83946990966797,321625,4098380,TRUE
"32","teak",321875,4098380,5,4.70100021362305,0.502750277519226,0.51744544506073,1.32024872303009,1,3.58299446105957,2.10770583152771,0,2.34890365600586,32.7731094360352,0.164330720901489,0,0,0,0,4.70100021362305,6.44820022583008,10.5679998397827,11.4059400558472,321875,4098380,TRUE
"33","teak",322125,4098380,5,22.1322498321533,0.757639706134796,0.760407567024231,2.51689004898071,0.576014339923859,10.6098804473877,11.6820640563965,11.6099996566772,15.1972522735596,65.1960754394531,0.426617383956909,0,0,0,11.6099996566772,22.1322498321533,25.235200881958,25.9200000762939,27.1966896057129,322125,4098380,TRUE
"34","teak",322375,4098380,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,322375,4098380,TRUE
"35","teak",322625,4098380,5,12.4495000839233,0.744850099086761,0.746764481067657,2.26286840438843,0.925079703330994,7.17638731002808,6.48458290100098,1.55099999904633,11.1243572235107,49.1978607177734,0.313234597444534,0,0,0.028999999165535,1.55099999904633,12.4785003662109,17.3390007019043,19.0499000549316,20.5433006286621,322625,4098380,TRUE
"36","teak",322875,4098380,5,23.443000793457,0.654614746570587,0.659101247787476,2.24654912948608,0.780675053596497,13.190239906311,11.2970771789551,6.62799978256226,17.0712661743164,55.9440574645996,0.373827815055847,0,0,0,6.62799978256226,23.443000793457,28.9479999542236,29.3237495422363,29.7183990478516,322875,4098380,TRUE
"37","teak",320120,4098130,5,0,0.280229538679123,0.295734614133835,0.825407803058624,1,4.48844861984253,1.99219644069672,0,2.24878883361816,19.6428565979004,0.122235640883446,0,0,0,0,0,8.50360012054443,12.7475500106812,13.7826795578003,320120,4098130,TRUE
"38","teak",320370,4098130,5,17.4547500610352,0.862667500972748,0.863402187824249,2.83290815353394,0.365420043468475,8.30247211456299,13.8936653137207,16.882999420166,16.9596538543701,77.5974044799805,0.522220075130463,0,0,4.69500017166138,16.882999420166,22.1497497558594,24.263599395752,25.525899887085,26.3814105987549,320370,4098130,TRUE
"39","teak",320620,4098130,5,15.2969999313354,0.701029539108276,0.706617057323456,2.06839942932129,0.312235623598099,5.88337087631226,9.01723670959473,12.8439998626709,12.5532741546631,63.9175262451172,0.482850730419159,0,0,0,12.8439998626709,15.2969999313354,16.6476001739502,17.4997997283936,18.4983596801758,320620,4098130,TRUE
"40","teak",320870,4098130,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,320870,4098130,TRUE
"41","teak",321120,4098130,5,0,0.326796382665634,0.338126748800278,0.792476832866669,1,3.40540266036987,1.35764837265015,0,1.73655557632446,18.6813182830811,0.130292549729347,0,0,0,0,0,6.05399990081787,9.32649993896484,10.2435998916626,321120,4098130,TRUE
"42","teak",321370,4098130,5,0,0.135620176792145,0.168959304690361,0.302170276641846,1,1.34773898124695,0.360175430774689,0,0.366607129573822,7.01754379272461,0.0602300055325031,0,0,0,0,0,0,4.40579986572266,5.82656002044678,321370,4098130,TRUE
"43","teak",321625,4098130,5,0.303999990224838,0.202367678284645,0.221080213785172,0.536759614944458,1,3.16446018218994,1.18512332439423,0,1.34489059448242,12.3287668228149,0.104554325342178,0,0,0,0,0.303999990224838,7.37739992141724,8.6826000213623,11.2644395828247,321625,4098130,TRUE
"44","teak",321875,4098130,5,0,0.258632302284241,0.270974814891815,0.916735291481018,1,8.07984256744385,4.36681890487671,0,3.07052421569824,18.9655170440674,0.14821869134903,0,0,0,0,0,22.199499130249,23.9720001220703,26.4578990936279,321875,4098130,TRUE
"45","teak",322125,4098130,5,4.56024980545044,0.580203413963318,0.591189682483673,1.34793174266815,1,3.06198668479919,2.14689779281616,0,2.82451605796814,39.7727279663086,0.219586551189423,0,0,0,0,4.56024980545044,6.04190015792847,7.62694978713989,9.52035045623779,322125,4098130,TRUE
"46","teak",322375,4098130,5,15.2080001831055,0.796627938747406,0.80125218629837,2.42351531982422,0.464759320020676,4.61642980575562,9.43259048461914,11.0190000534058,14.046480178833,71.4285736083984,0.458181858062744,0,0,0.028999999165535,11.0190000534058,15.2370004653931,16.5090007781982,18.4309997558594,20.1282005310059,322375,4098130,TRUE
"47","teak",322625,4098130,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,322625,4098130,TRUE
"48","teak",322875,4098130,5,0,NA,NA,NA,1,0.0856342613697052,0.0194473676383495,0,0.0194473676383495,0,0.0433126240968704,0,0,0,0,0,0,0.0434999987483025,0.390170007944107,322875,4098130,TRUE
"49","teak",320120,4097880,5,10.4809999465942,0.775515496730804,0.784473717212677,2.07379341125488,0.428286999464035,3.78717350959778,6.49136352539062,8.03999996185303,9.27380180358887,65.4545440673828,0.46159166097641,0,0,0,8.03999996185303,10.4809999465942,12.7295999526978,13.1674003601074,13.796799659729,320120,4097880,TRUE
"50","teak",320370,4097880,5,17.1145000457764,0.595413386821747,0.59920608997345,1.75183391571045,0.161220982670784,5.17844104766846,10.4619998931885,15.6079998016357,14.7468938827515,65.0602416992188,0.562231302261353,0,0,0,15.6079998016357,17.1145000457764,17.5540008544922,17.8889999389648,18.3775005340576,320370,4097880,TRUE
"51","teak",320620,4097880,5,15.6479997634888,0.611356317996979,0.616909563541412,1.82365095615387,0.266841799020767,5.82489395141602,9.59289932250977,14.0935001373291,12.8821897506714,63.4831466674805,0.499032348394394,0,0,0,14.0935001373291,15.6479997634888,17.1291999816895,17.4125003814697,18.2446403503418,320620,4097880,TRUE
"52","teak",320870,4097880,5,13.3809995651245,0.808573961257935,0.81225311756134,2.4134361743927,0.50673770904541,4.85990428924561,8.20038032531738,9.6269998550415,10.9231185913086,72.2580642700195,0.420166045427322,0,0,0.202999994158745,9.6269998550415,13.5839996337891,14.9686002731323,17.1732006072998,19.1656799316406,320870,4097880,TRUE
"53","teak",321120,4097880,5,20.6615009307861,0.668168365955353,0.673663735389709,2.28469681739807,0.723164677619934,10.4769535064697,9.65880584716797,8.22449970245361,10.4034423828125,55.5555572509766,0.32511380314827,0,0,0,8.22449970245361,20.6615009307861,25.1415004730225,26.2903499603271,29.3037395477295,321120,4097880,TRUE
"54","teak",321370,4097880,5,0,0.0893428102135658,0.116675920784473,0.366796553134918,1,6.30084991455078,1.95459377765656,0,1.78357696533203,9.375,0.0842860639095306,0,0,0,0,0,0,19.3280506134033,23.1878299713135,321370,4097880,TRUE
"55","teak",321625,4097880,5,27.0435009002686,0.599685907363892,0.60931658744812,2.17904686927795,0.495592921972275,14.129056930542,14.2035598754883,18.0265007019043,14.9007959365845,56,0.397435784339905,0,0,0,18.0265007019043,27.0435009002686,30.8619995117188,32.4476013183594,33.7035484313965,321625,4097880,TRUE
"56","teak",321875,4097880,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,321875,4097880,TRUE
"57","teak",322125,4097880,5,3.87925004959106,0.384354561567307,0.389324218034744,1.19290697574615,1,7.67039442062378,3.47169804573059,0,4.87287139892578,25.4716987609863,0.162122815847397,0,0,0,0,3.87925004959106,16.5995006561279,17.9857006072998,20.9765701293945,322125,4097880,TRUE
"58","teak",322375,4097880,5,15.3175001144409,0.791759133338928,0.795163929462433,2.35947513580322,0.437779724597931,6.25279378890991,9.04994869232178,10.9289999008179,11.5997457504272,69.7435913085938,0.465556293725967,0,0,0,10.9289999008179,15.3175001144409,17.1495990753174,17.5820007324219,19.1571006774902,322375,4097880,TRUE
"59","teak",322625,4097880,5,24.9829998016357,0.856628060340881,0.860180616378784,3.2557315826416,0.709581434726715,14.3980569839478,15.3719959259033,12.7880001068115,20.4179916381836,75.1054840087891,0.349101722240448,0,0.233799993991852,2.1029999256134,12.7880001068115,27.0860004425049,34.9574012756348,38.8819999694824,43.7837600708008,322625,4097880,TRUE
"60","teak",322875,4097880,5,10.4460000991821,0.755906045436859,0.757577896118164,2.81189584732056,0.166801065206528,8.32013034820557,29.0242881774902,34.0970001220703,34.0192794799805,87.8787841796875,0.709241449832916,0,0.28150001168251,26.9985008239746,34.0970001220703,37.4444999694824,39.0545997619629,39.5103492736816,40.3579597473145,322875,4097880,TRUE
