"","siteID","x","y","res","IQR","VCI","Entropy","FHD","VDR","Top_Rug","Mean_ht","Median_ht","MOCH","CC","CRR","p5","p10","p25","p50","p75","p90","p95","p99","x.1","y.1","optional"
"1","deju",560120,7085880,5,0,0.233342587947845,0.257551729679108,0.502640068531036,1,1.70158159732819,0.567156851291656,0,0.628804326057434,11.764705657959,0.0805620551109314,0,0,0,0,0,2.88299989700317,4.35699987411499,6.92840003967285,560120,7085880,TRUE
"2","deju",560370,7085880,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,560370,7085880,TRUE
"3","deju",560620,7085880,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,560620,7085880,TRUE
"4","deju",560870,7085880,5,0.800000011920929,NA,NA,NA,1,0.410206973552704,0.369206339120865,0,0.369206339120865,0,0.376741170883179,0,0,0,0,0.800000011920929,0.850000023841858,0.889999985694885,0.964999973773956,560870,7085880,TRUE
"5","deju",561120,7085880,5,2.67499995231628,0.640911817550659,0.647227883338928,1.21148252487183,0.924615383148193,1.83400452136993,1.33936619758606,0.490000009536743,1.66117119789124,27.4647884368896,0.206056341528893,0,0,0,0.490000009536743,2.67499995231628,4.17500019073486,5.07649993896484,5.88549995422363,561120,7085880,TRUE
"6","deju",561370,7085880,5,1.07249999046326,0.563480854034424,0.571098983287811,1.10143208503723,0.895348846912384,1.98058795928955,1.26648652553558,0.720000028610229,1.43564510345459,18.2432441711426,0.184082344174385,0,0,0,0.720000028610229,1.07249999046326,4.53000020980835,5.74700021743774,6.54710006713867,561370,7085880,TRUE
"7","deju",561625,7085880,5,1.52499997615814,0.556095600128174,0.570946395397186,0.988682448863983,0.949557542800903,1.47007215023041,0.971470594406128,0.284999996423721,1.12431812286377,20.5882358551025,0.171941697597504,0,0,0,0.284999996423721,1.52499997615814,3.11700010299683,3.8659999370575,5.4753999710083,561625,7085880,TRUE
"8","deju",561875,7085880,5,0,0.0668009072542191,0.0912140980362892,0.133680433034897,1,0.70404177904129,0.116698116064072,0,0.122475244104862,2.8301887512207,0.026951065286994,0,0,0,0,0,0,0,4.09200000762939,561875,7085880,TRUE
"9","deju",562125,7085880,5,0,NA,NA,NA,1,0.0997389927506447,0.0163636356592178,0,0.0163636356592178,0,0.0197152253240347,0,0,0,0,0,0,0,0.41839998960495,562125,7085880,TRUE
"10","deju",562375,7085880,5,0.245000004768372,NA,NA,NA,1,0.336653888225555,0.180000007152557,0,0.180000007152557,0,0.14634145796299,0,0,0,0,0.245000004768372,0.755999982357025,1.06900000572205,1.1657999753952,562375,7085880,TRUE
